Trial,Variance,Anisotropy,Regime,Chem,massflux_in,massflux_out,delmassflux,reldelmassflux,normmassflux,Time,fraction
66,0.1,10,Slow,Ammonium,-0.034230828572554495,-0.02747324014743686,-0.006757588425117634,19.741235333507866,0.8025876466649213,205.0,1.0
66,0.1,10,Slow,Nitrogen,-0.1782285141011004,-0.07667471305442347,-0.10155380104667694,56.97954760991296,0.43020452390087044,205.0,1.0
66,0.1,10,Slow,TOC,-0.4701033790630818,-0.3168230819527788,-0.153280297110303,32.60565738025354,0.6739434261974646,205.0,1.0
67,1.0,2,Slow,DOC,-0.45533697613685087,-0.18550595308715395,-0.2698310230496969,59.25963345629975,0.40740366543700246,202.5,0.9878048780487804
67,1.0,2,Slow,DO,-0.14229280504276584,-0.0006053769166700191,-0.14168742812609583,99.57455549738579,0.004254445026142216,202.5,0.9878048780487804
67,1.0,2,Slow,Nitrate,-0.14229280504276584,-0.03604069069707311,-0.10625211434569273,74.67145953989652,0.25328540460103477,202.5,0.9878048780487804
67,1.0,2,Slow,Ammonium,-0.034150273210263815,-0.027474355695044875,-0.00667591751521894,19.54865038447922,0.8045134961552078,202.5,0.9878048780487804
67,1.0,2,Slow,Nitrogen,-0.1778090891814402,-0.07712890151875405,-0.10068018766268615,56.62263280587975,0.4337736719412025,202.5,0.9878048780487804
67,1.0,2,Slow,TOC,-0.4689970854209564,-0.32164450435351466,-0.14735258106744176,31.418656031771054,0.6858134396822895,202.5,0.9878048780487804
68,1.0,5,Slow,DOC,-0.44867583404751865,-0.1830280412993178,-0.26564779274820083,59.20706500989452,0.4079293499010547,205.0,1.0
68,1.0,5,Slow,DO,-0.14021119813984956,-0.0005952047429517088,-0.13961599339689784,99.57549414679556,0.004245058532044204,205.0,1.0
68,1.0,5,Slow,Nitrate,-0.14021119813984956,-0.035531197350302475,-0.10468000078954709,74.65880199179034,0.25341198008209675,205.0,1.0
68,1.0,5,Slow,Ammonium,-0.033650687553563895,-0.027115150604763046,-0.006535536948800848,19.421704054034045,0.8057829594596596,205.0,1.0
68,1.0,5,Slow,Nitrogen,-0.175207913195556,-0.07618156443415368,-0.09902634876140233,56.51933577387876,0.4348066422612124,205.0,1.0
68,1.0,5,Slow,TOC,-0.4621361090689442,-0.31838020609019935,-0.14375590297874485,31.106831982544453,0.6889316801745554,205.0,1.0
69,1.0,10,Slow,DOC,-0.4552059992549412,-0.185349079992665,-0.2698569192622762,59.282373190152306,0.4071762680984769,185.0,0.902439024390244
69,1.0,10,Slow,DO,-0.1422518747671691,-0.0006115047977354752,-0.14164036996943363,99.570125315581,0.004298746844189971,185.0,0.902439024390244
69,1.0,10,Slow,Nitrate,-0.1422518747671691,-0.036988199668738064,-0.10526367509843104,73.99809336131526,0.2600190663868475,185.0,0.902439024390244
69,1.0,10,Slow,Ammonium,-0.03414044994412059,-0.027413355019681094,-0.006727094924439497,19.704177699620463,0.8029582230037954,185.0,0.902439024390244
69,1.0,10,Slow,Nitrogen,-0.1777579427090545,-0.07832025791606517,-0.09943768479298934,55.939939041567364,0.44060060958432634,185.0,0.902439024390244
69,1.0,10,Slow,TOC,-0.46886217923258944,-0.32453611226912515,-0.14432606696346428,30.782194289948936,0.6921780571005106,185.0,0.902439024390244
70,5.0,2,Slow,DOC,-0.4486426784466314,-0.17914599646375393,-0.26949668198287746,60.069336897678944,0.3993066310232105,192.5,0.9390243902439024
70,5.0,2,Slow,DO,-0.14020083701457228,-0.0006082833079786259,-0.13959255370659365,99.56613432492175,0.004338656750782464,192.5,0.9390243902439024
70,5.0,2,Slow,Nitrate,-0.14020083701457228,-0.03735335047891755,-0.10284748653565473,73.35725572377639,0.2664274427622361,192.5,0.9390243902439024
70,5.0,2,Slow,Ammonium,-0.03364820088349735,-0.02674790368177402,-0.006900297201723329,20.507180237109072,0.7949281976289093,192.5,0.9390243902439024
70,5.0,2,Slow,Nitrogen,-0.17519496593340952,-0.0791063574894866,-0.09608860844392292,54.846672067304475,0.4515332793269552,192.5,0.9390243902439024
70,5.0,2,Slow,TOC,-0.46210195880003035,-0.3291970297517043,-0.13290492904832607,28.76095340375721,0.7123904659624279,192.5,0.9390243902439024
71,5.0,5,Slow,DOC,-0.45370748884495693,-0.18121869402741841,-0.2724887948175385,60.05825372449488,0.39941746275505124,200.0,0.975609756097561
71,5.0,5,Slow,DO,-0.14178359026404908,-0.0006075076529930176,-0.14117608261105605,99.57152470757607,0.004284752924239205,200.0,0.975609756097561
71,5.0,5,Slow,Nitrate,-0.14178359026404908,-0.037183864409426046,-0.10459972585462303,73.774211571186,0.26225788428814006,200.0,0.975609756097561
71,5.0,5,Slow,Ammonium,-0.034028061663371766,-0.027180478426496187,-0.006847583236875579,20.123342036394636,0.7987665796360536,200.0,0.975609756097561
71,5.0,5,Slow,Nitrogen,-0.1771727743939557,-0.07929392030576214,-0.09787885408819356,55.24486164592833,0.4475513835407167,200.0,0.975609756097561
71,5.0,5,Slow,TOC,-0.46731871351030563,-0.33051446872581736,-0.13680424478448827,29.274292004459046,0.7072570799554095,200.0,0.975609756097561
72,5.0,10,Slow,DOC,-0.46410261417610604,-0.18866377924644082,-0.27543883492966525,59.348692835664274,0.4065130716433573,170.0,0.8292682926829268
72,5.0,10,Slow,DO,-0.14503206693003307,-0.0006272957656777936,-0.14440477116435527,99.56747788337016,0.004325221166298457,170.0,0.8292682926829268
72,5.0,10,Slow,Nitrate,-0.14503206693003307,-0.0383783537711173,-0.10665371315891577,73.53802191233203,0.26461978087667976,170.0,0.8292682926829268
72,5.0,10,Slow,Ammonium,-0.03480769606320795,-0.027758055205174572,-0.00704964085803338,20.253109672159297,0.797468903278407,170.0,0.8292682926829268
72,5.0,10,Slow,Nitrogen,-0.1812320708357693,-0.08195595976657927,-0.09927611106919004,54.77844545469718,0.4522155454530282,170.0,0.8292682926829268
72,5.0,10,Slow,TOC,-0.4780256926013892,-0.34685928714931474,-0.13116640545207447,27.43919573407743,0.7256080426592257,170.0,0.8292682926829268
73,10.0,2,Slow,DOC,-0.4490403615357292,-0.1756008916694413,-0.27343946986628787,60.894185309115215,0.39105814690884777,200.0,0.975609756097561
73,10.0,2,Slow,DO,-0.1403251129799153,-0.0006036736448419381,-0.13972143933507336,99.56980355688128,0.004301964431187323,200.0,0.975609756097561
73,10.0,2,Slow,Nitrate,-0.1403251129799153,-0.03815005729081759,-0.1021750556890977,72.8130934793703,0.27186906520629706,200.0,0.975609756097561
73,10.0,2,Slow,Ammonium,-0.03367802711517968,-0.026825752652176987,-0.00685227446300269,20.34642480560914,0.7965357519439086,200.0,0.975609756097561
73,10.0,2,Slow,Nitrogen,-0.17535026117970215,-0.08115526979649493,-0.09419499138320722,53.71819280421514,0.4628180719578486,200.0,0.975609756097561
73,10.0,2,Slow,TOC,-0.4625115723818011,-0.3373954902044447,-0.12511608217735637,27.051449011977077,0.7294855098802292,200.0,0.975609756097561
74,10.0,5,Slow,DOC,-0.4554422102915454,-0.18621018014460283,-0.2692320301469426,59.11442199760035,0.4088557800239965,127.5,0.6219512195121951
74,10.0,5,Slow,DO,-0.1423256907161079,-0.0006426751007826003,-0.1416830156153253,99.5484475799492,0.004515524200507988,127.5,0.6219512195121951
74,10.0,5,Slow,Nitrate,-0.1423256907161079,-0.038643098324466565,-0.10368259239164133,72.84882431974519,0.2715117568025481,127.5,0.6219512195121951
74,10.0,5,Slow,Ammonium,-0.03415816577186591,-0.027467112251445585,-0.006691053520420324,19.58844501519269,0.8041155498480731,127.5,0.6219512195121951
74,10.0,5,Slow,Nitrogen,-0.17785018311884845,-0.0805215593511108,-0.09732862376773765,54.72506244353865,0.4527493755646135,127.5,0.6219512195121951
74,10.0,5,Slow,TOC,-0.4691054766002918,-0.3303236678965894,-0.13878180870370238,29.58435056215587,0.7041564943784413,127.5,0.6219512195121951
75,10.0,10,Slow,DOC,-0.451782714254925,-0.1837112849484774,-0.26807142930644756,59.336362558392246,0.4066363744160774,125.0,0.6097560975609756
75,10.0,10,Slow,DO,-0.14118209820466404,-0.0006473780039098021,-0.14053472020075425,99.54145885906064,0.0045854114093936554,125.0,0.6097560975609756
75,10.0,10,Slow,Nitrate,-0.14118209820466404,-0.03856834723252272,-0.10261375097214132,72.68184300773581,0.27318156992264186,125.0,0.6097560975609756
75,10.0,10,Slow,Ammonium,-0.03388370356911937,-0.027290997599313197,-0.006592705969806174,19.45686355199547,0.8054313644800454,125.0,0.6097560975609756
75,10.0,10,Slow,Nitrogen,-0.1764211499165482,-0.07935917855981339,-0.0970619713567348,55.01719686253471,0.44982803137465294,125.0,0.6097560975609756
75,10.0,10,Slow,TOC,-0.46533619568257273,-0.31870962222825205,-0.14662657345432067,31.509814799436196,0.684901852005638,125.0,0.6097560975609756
76,5.0,2,Slow,DOC,-0.4606853743847143,-0.18459436795037662,-0.2760910064343377,59.93049091325754,0.4006950908674246,187.5,0.9146341463414634
76,5.0,2,Slow,DO,-0.14396417949522322,-0.0006214846226365494,-0.14334269487258666,99.56830607112433,0.00431693928875669,187.5,0.9146341463414634
76,5.0,2,Slow,Nitrate,-0.14396417949522322,-0.03797452267954703,-0.10598965681567618,73.62224213502564,0.2637775786497435,187.5,0.9146341463414634
76,5.0,2,Slow,Ammonium,-0.03455140307885357,-0.027606287256741722,-0.006945115822111849,20.100821394319745,0.7989917860568025,187.5,0.9146341463414634
76,5.0,2,Slow,Nitrogen,-0.17989763869723094,-0.0811448280805908,-0.09875281061664014,54.893889287141704,0.451061107128583,187.5,0.9146341463414634
76,5.0,2,Slow,TOC,-0.4745059356162557,-0.34023454939339703,-0.13427138622285867,28.297093069758173,0.7170290693024183,187.5,0.9146341463414634
77,5.0,5,Slow,DOC,-0.45667892811443883,-0.18416058008555772,-0.2725183480288811,59.673948424568195,0.403260515754318,187.5,0.9146341463414634
77,5.0,5,Slow,DO,-0.14271216503576212,-0.000610301324473692,-0.1421018637112884,99.57235507966628,0.004276449203337061,187.5,0.9146341463414634
77,5.0,5,Slow,Nitrate,-0.14271216503576212,-0.03661649524806299,-0.10609566978769913,74.34241486078828,0.25657585139211714,187.5,0.9146341463414634
77,5.0,5,Slow,Ammonium,-0.034250919608582904,-0.027531615358634385,-0.006719304249948519,19.617879831362938,0.8038212016863706,187.5,0.9146341463414634
77,5.0,5,Slow,Nitrogen,-0.17833312142868832,-0.07878225587439631,-0.099550865554292,55.822981595766166,0.44177018404233837,187.5,0.9146341463414634
77,5.0,5,Slow,TOC,-0.470379295957872,-0.3305020327625471,-0.1398772631953249,29.73712159470823,0.7026287840529176,187.5,0.9146341463414634
78,5.0,10,Slow,DOC,-0.4550483163768826,-0.18413561663529768,-0.27091269974158494,59.53493068573583,0.40465069314264174,182.5,0.8902439024390244
78,5.0,10,Slow,DO,-0.14220259886777578,-0.0006299573003584419,-0.14157264156741733,99.55700014952315,0.004429998504768503,182.5,0.8902439024390244
78,5.0,10,Slow,Nitrate,-0.14220259886777578,-0.03713035888294993,-0.10507223998482584,73.88911371621636,0.26110886283783635,182.5,0.8902439024390244
78,5.0,10,Slow,Ammonium,-0.034128623728266194,-0.02748725338242156,-0.006641370345844635,19.459824687697804,0.805401753123022,182.5,0.8902439024390244
78,5.0,10,Slow,Nitrogen,-0.17769636754517262,-0.07905228659916547,-0.09864408094600716,55.51271661247133,0.4448728338752867,182.5,0.8902439024390244
78,5.0,10,Slow,TOC,-0.46869976586818907,-0.3284823599732374,-0.14021740589495169,29.916252600472724,0.7008374739952727,182.5,0.8902439024390244
79,5.0,2,Slow,DOC,-0.456331140135209,-0.18616961895945744,-0.27016152117575154,59.20295535731,0.40797044642689995,200.0,0.975609756097561
79,5.0,2,Slow,DO,-0.14260348129225284,-0.0006192006607426418,-0.1419842806315102,99.56578853816785,0.0043421146183216,200.0,0.975609756097561
79,5.0,2,Slow,Nitrate,-0.14260348129225284,-0.03583896481796385,-0.10676451647428899,74.86809964722028,0.2513190035277972,200.0,0.975609756097561
79,5.0,2,Slow,Ammonium,-0.034224835510140675,-0.027526459150408036,-0.0066983763597326385,19.571683135622195,0.804283168643778,200.0,0.975609756097561
79,5.0,2,Slow,Nitrogen,-0.17819731022279917,-0.07738807009581147,-0.10080924012698769,56.571695723659595,0.43428304276340407,200.0,0.975609756097561
79,5.0,2,Slow,TOC,-0.47002107433926527,-0.32639608023385336,-0.1436249941054119,30.557139231961788,0.6944286076803822,200.0,0.975609756097561
80,5.0,5,Slow,DOC,-0.47035644028522045,-0.19250222813208526,-0.2778542121531352,59.073117396807966,0.40926882603192044,155.0,0.7560975609756098
80,5.0,5,Slow,DO,-0.14698638758913135,-0.000636052397614959,-0.14635033519151638,99.56727122283398,0.00432728777166023,155.0,0.7560975609756098
80,5.0,5,Slow,Nitrate,-0.14698638758913135,-0.037833396112262926,-0.10915299147686842,74.26061233777784,0.25739387662222163,155.0,0.7560975609756098
80,5.0,5,Slow,Ammonium,-0.035276733021391525,-0.028425119064854742,-0.006851613956536783,19.422473028843175,0.8057752697115682,155.0,0.7560975609756098
80,5.0,5,Slow,Nitrogen,-0.18367418993137855,-0.07949713450369784,-0.1041770554276807,56.71839656219618,0.4328160343780382,155.0,0.7560975609756098
80,5.0,5,Slow,TOC,-0.48446713349377707,-0.32488842139788693,-0.15957871209589014,32.93901713106404,0.6706098286893596,155.0,0.7560975609756098
81,5.0,10,Slow,DOC,-0.43972033642095926,-0.17806155951390132,-0.26165877690705797,59.50572562478965,0.40494274375210365,150.0,0.7317073170731707
81,5.0,10,Slow,DO,-0.13741260513154976,-0.0006035685081206049,-0.13680903662342916,99.5607619056907,0.004392380943093163,150.0,0.7317073170731707
81,5.0,10,Slow,Nitrate,-0.13741260513154976,-0.03753771441712031,-0.09987489071442945,72.68248107138048,0.2731751892861952,150.0,0.7317073170731707
81,5.0,10,Slow,Ammonium,-0.032979025231571944,-0.026387239647215836,-0.006591785584356108,19.987812065608196,0.8001218793439181,150.0,0.7317073170731707
81,5.0,10,Slow,Nitrogen,-0.1717107913723846,-0.0790634067857259,-0.0926473845866587,53.955481682998474,0.46044518317001526,150.0,0.7317073170731707
81,5.0,10,Slow,TOC,-0.452911946513588,-0.32944608672779874,-0.12346585978578928,27.260455533619957,0.7273954446638004,150.0,0.7317073170731707
82,5.0,2,Slow,DOC,-0.45539012595500167,-0.18283284074784814,-0.2725572852071535,59.851382292396394,0.401486177076036,185.0,0.902439024390244
82,5.0,2,Slow,DO,-0.142309414360938,-0.0006248686764915348,-0.14168454568444647,99.56090840560508,0.004390915943949332,185.0,0.902439024390244
82,5.0,2,Slow,Nitrate,-0.142309414360938,-0.037666961637657564,-0.10464245272328043,73.53164454593059,0.2646835545406941,185.0,0.902439024390244
82,5.0,2,Slow,Ammonium,-0.034154259446625125,-0.027211340855197795,-0.00694291859142733,20.328119256332986,0.7967188074366701,185.0,0.902439024390244
82,5.0,2,Slow,Nitrogen,-0.17782984418542813,-0.07934532056631893,-0.0984845236191092,55.38132481093367,0.4461867518906633,185.0,0.902439024390244
82,5.0,2,Slow,TOC,-0.4690518297336517,-0.3275030214824839,-0.14154880825116783,30.177647602727717,0.6982235239727228,185.0,0.902439024390244
83,5.0,5,Slow,DOC,-0.44845718597351486,-0.18305144394137574,-0.2654057420321391,59.181957683651326,0.4081804231634867,195.0,0.951219512195122
83,5.0,5,Slow,DO,-0.14014287061672337,-0.0006079720581199023,-0.13953489855860346,99.56617696252087,0.004338230374791198,195.0,0.951219512195122
83,5.0,5,Slow,Nitrate,-0.14014287061672337,-0.03609189061219786,-0.1040509800045255,74.24635983737942,0.2575364016262058,195.0,0.951219512195122
83,5.0,5,Slow,Ammonium,-0.03363428894801361,-0.02706208967406344,-0.006572199273950169,19.54017605101865,0.8045982394898135,195.0,0.951219512195122
83,5.0,5,Slow,Nitrogen,-0.17512253112265755,-0.07669218807463192,-0.09843034304802563,56.206555728162726,0.43793444271837273,195.0,0.951219512195122
83,5.0,5,Slow,TOC,-0.4619109015527203,-0.3184335218250819,-0.1434773797276384,31.06170026412823,0.6893829973587177,195.0,0.951219512195122
84,5.0,10,Slow,DOC,-0.4606319505118112,-0.18882982910625803,-0.27180212140555315,59.00635444492116,0.40993645555078834,177.5,0.8658536585365854
84,5.0,10,Slow,DO,-0.143947484534941,-0.00062570072365806,-0.14332178381128294,99.56532708738916,0.004346729126108355,177.5,0.8658536585365854
84,5.0,10,Slow,Nitrate,-0.143947484534941,-0.03704312225378532,-0.10690436228115568,74.26622467668501,0.25733775323314995,177.5,0.8658536585365854
84,5.0,10,Slow,Ammonium,-0.03454739628838584,-0.027814725206906792,-0.006732671081479045,19.488215624928117,0.8051178437507188,177.5,0.8658536585365854
84,5.0,10,Slow,Nitrogen,-0.17987677667486224,-0.07939629340258016,-0.10048048327228208,55.86073151283249,0.44139268487167516,177.5,0.8658536585365854
84,5.0,10,Slow,TOC,-0.4744509090271656,-0.33421428852513846,-0.14023662050202712,29.55766715455858,0.7044233284544142,177.5,0.8658536585365854
H,0.0,1,Medium,DOC,-4.560000000001199,-1.983569535688886,-2.5764304643123124,56.50066807700954,0.43499331922990453,23.83,1.0
H,0.0,1,Medium,DO,-1.425000000000375,-0.008169599079738493,-1.4168304009206365,99.42669480142202,0.0057330519857798894,23.83,1.0
H,0.0,1,Medium,Nitrate,-1.425000000000375,-0.48797948950696657,-0.9370205104934085,65.75582529776575,0.34244174702234254,23.83,1.0
H,0.0,1,Medium,Ammonium,-0.34200000000009,-0.2758007507769029,-0.0661992492231871,19.356505620809845,0.8064349437919015,23.83,1.0
H,0.0,1,Medium,Nitrogen,-1.7806800000004688,-0.835123366544193,-0.9455566334562758,53.10087345598462,0.4689912654401538,23.83,1.0
H,0.0,1,Medium,TOC,-4.696800000001235,-2.697000798292121,-1.9997992017091142,42.57790839951857,0.5742209160048143,23.83,1.0
37,0.1,2,Medium,DOC,-4.56453690093086,-1.9889180915852247,-2.5756188093456354,56.42672773267276,0.4357327226732724,23.66,0.9928661351237936
37,0.1,2,Medium,DO,-1.4264177815408934,-0.00825478027392784,-1.4181630012669655,99.42129294932018,0.005787070506798213,23.66,0.9928661351237936
37,0.1,2,Medium,Nitrate,-1.4264177815408934,-0.491111496646916,-0.9353062848939774,65.57029062576667,0.34429709374233325,23.66,0.9928661351237936
37,0.1,2,Medium,Ammonium,-0.34234026756981456,-0.2761532747475411,-0.06618699282227347,19.333686128166544,0.8066631387183345,23.66,0.9928661351237936
37,0.1,2,Medium,Nitrogen,-1.7824516598135005,-0.8386397346527331,-0.9438119251607674,52.95021157878241,0.4704978842121759,23.66,0.9928661351237936
37,0.1,2,Medium,TOC,-4.701473007958786,-2.702667724167984,-1.9988052837908015,42.51444771473042,0.5748555228526958,23.66,0.9928661351237936
38,0.1,5,Medium,DOC,-4.592430903398439,-2.006444522896196,-2.585986380502243,56.309750432795646,0.4369024956720436,23.22,0.9744020142677297
38,0.1,5,Medium,DO,-1.4351346573120127,-0.008460328681121992,-1.4266743286308907,99.41048537584841,0.00589514624151581,23.22,0.9744020142677297
38,0.1,5,Medium,Nitrate,-1.4351346573120127,-0.4983154934570547,-0.936819163854958,65.2774399309405,0.34722560069059494,23.22,0.9744020142677297
38,0.1,5,Medium,Ammonium,-0.34443231775488303,-0.27797813500677976,-0.06645418274810327,19.293829098637524,0.8070617090136247,23.22,0.9744020142677297
38,0.1,5,Medium,Nitrogen,-1.793344267777091,-0.8480047083897491,-0.9453395593873419,52.71378041423811,0.47286219585761896,23.22,0.9744020142677297
38,0.1,5,Medium,TOC,-4.730203830500392,-2.723555322155342,-2.0066485083450503,42.42203042934777,0.5757796957065223,23.22,0.9744020142677297
39,0.1,10,Medium,DOC,-4.572880593756301,-1.9990945714247843,-2.5737860223315163,56.28369185597588,0.43716308144024124,23.17,0.9723038187159044
39,0.1,10,Medium,DO,-1.4290251855488438,-0.008528371750800817,-1.420496813798043,99.4032035378351,0.005967964621648943,23.17,0.9723038187159044
39,0.1,10,Medium,Nitrate,-1.4290251855488438,-0.4970871116524285,-0.9319380738964154,65.2149509554296,0.34785049044570404,23.17,0.9723038187159044
39,0.1,10,Medium,Ammonium,-0.34296604453172247,-0.2768632918944892,-0.06610275263723325,19.273847569221715,0.8072615243077829,23.17,0.9723038187159044
39,0.1,10,Medium,Nitrogen,-1.7857098718618352,-0.8453163299922882,-0.9403935418695469,52.66216851279789,0.4733783148720211,23.17,0.9723038187159044
39,0.1,10,Medium,TOC,-4.71006701156899,-2.7127538358784884,-1.9973131756905014,42.40519658817271,0.5759480341182729,23.17,0.9723038187159044
40,1.0,2,Medium,DOC,-4.49988975272376,-2.103926603481921,-2.3959631492418394,53.24493000726462,0.46755069992735376,14.55,0.6105749055812002
40,1.0,2,Medium,DO,-1.406215547726175,-0.010750673453822461,-1.3954648742723526,99.23548893544762,0.0076451106455237994,14.55,0.6105749055812002
40,1.0,2,Medium,Nitrate,-1.406215547726175,-0.5972607106873321,-0.808954837038843,57.52708667934359,0.4247291332065641,14.55,0.6105749055812002
40,1.0,2,Medium,Ammonium,-0.33749173145428196,-0.276029294151041,-0.06146243730324097,18.211538705968838,0.8178846129403116,14.55,0.6105749055812002
40,1.0,2,Medium,Nitrogen,-1.7572069484386283,-0.942063435214612,-0.8151435132240163,46.38858922953353,0.5361141077046647,14.55,0.6105749055812002
40,1.0,2,Medium,TOC,-4.634886445305473,-2.7916609072443084,-1.8432255380611648,39.76851557880363,0.6023148442119637,14.55,0.6105749055812002
41,1.0,5,Medium,DOC,-4.539551151239608,-2.042812992968127,-2.496738158271481,54.99967012354737,0.4500032987645264,17.41,0.7305916911456147
41,1.0,5,Medium,DO,-1.4186097347623774,-0.009792658037513424,-1.408817076724864,99.30970034974746,0.006902996502525575,17.41,0.7305916911456147
41,1.0,5,Medium,Nitrate,-1.4186097347623774,-0.5392468385533885,-0.8793628962089889,61.98765415608018,0.38012345843919815,17.41,0.7305916911456147
41,1.0,5,Medium,Ammonium,-0.3404663363429706,-0.27662102035199265,-0.06384531599097792,18.752313863612937,0.8124768613638707,17.41,0.7305916911456147
41,1.0,5,Medium,Nitrogen,-1.7726947245590667,-0.8864705277597497,-0.8862241967993171,49.99305207611272,0.5000694792388729,17.41,0.7305916911456147
41,1.0,5,Medium,TOC,-4.675737685776796,-2.7488396815118117,-1.9268980042649844,41.21056684010413,0.5878943315989588,17.41,0.7305916911456147
42,1.0,10,Medium,DOC,-4.258161993591323,-1.92852209369134,-2.329639899899983,54.70998762860994,0.45290012371390065,22.25,0.9336970205623164
42,1.0,10,Medium,DO,-1.3306756229972887,-0.009042044486424105,-1.3216335785108646,99.32049221236522,0.006795077876347727,22.25,0.9336970205623164
42,1.0,10,Medium,Nitrate,-1.3306756229972887,-0.515405361656508,-0.8152702613407807,61.26739283796453,0.3873260716203547,22.25,0.9336970205623164
42,1.0,10,Medium,Ammonium,-0.31936214951934927,-0.25914599531554516,-0.060216154203804106,18.855131797688433,0.8114486820231157,22.25,0.9336970205623164
42,1.0,10,Medium,Nitrogen,-1.6628122584974119,-0.8406098231257402,-0.8222024353716717,49.446498314527034,0.5055350168547297,22.25,0.9336970205623164
42,1.0,10,Medium,TOC,-4.385906853399063,-2.5891067552282108,-1.796800098170852,40.967584543623815,0.5903241545637619,22.25,0.9336970205623164
43,10.0,2,Medium,DOC,-4.196038574013112,-1.9331006485183548,-2.2629379254947573,53.93034133455241,0.46069658665447577,19.16,0.8040285354595048
43,10.0,2,Medium,DO,-1.3112620543790978,-0.0109220476881136,-1.3003400066909843,99.16705835788977,0.008329416421102303,19.16,0.8040285354595048
43,10.0,2,Medium,Nitrate,-1.3112620543790978,-0.5326395147798859,-0.7786225395992119,59.379628732404775,0.40620371267595223,19.16,0.8040285354595048
43,10.0,2,Medium,Ammonium,-0.31470289305098337,-0.25644318140123273,-0.058259711649750634,18.512607585184256,0.8148739241481575,19.16,0.8040285354595048
43,10.0,2,Medium,Nitrogen,-1.6385530631521206,-0.8555061645060784,-0.7830468986460422,47.78892525699946,0.5221107474300053,19.16,0.8040285354595048
43,10.0,2,Medium,TOC,-4.321919731233506,-2.5973353317679537,-1.7245843994655523,39.903202898526395,0.6009679710147361,19.16,0.8040285354595048
44,10.0,5,Medium,DOC,-4.667697849235891,-2.1643658660237906,-2.5033319832121004,53.630977498295,0.46369022501705,15.83,0.6642887117079311
44,10.0,5,Medium,DO,-1.4586555778862154,-0.01241298006423853,-1.4462425978219768,99.14901226496343,0.008509877350365723,15.83,0.6642887117079311
44,10.0,5,Medium,Nitrate,-1.4586555778862154,-0.6035995673711242,-0.8550560105150912,58.6194591429308,0.413805408570692,15.83,0.6642887117079311
44,10.0,5,Medium,Ammonium,-0.3500773386926918,-0.2861466911930349,-0.06393064749965693,18.261864003650103,0.817381359963499,15.83,0.6642887117079311
44,10.0,5,Medium,Nitrogen,-1.8227360101266148,-0.9642793031927066,-0.8584567069339082,47.09714967853607,0.5290285032146392,15.83,0.6642887117079311
44,10.0,5,Medium,TOC,-4.8077287847129675,-2.9096963123092654,-1.898032472403702,39.47877589182725,0.6052122410817276,15.83,0.6642887117079311
45,10.0,10,Medium,DOC,-3.420415432053545,-1.9409864774189571,-1.479428954634588,43.25290257933289,0.5674709742066711,5.16,0.2165337809483844
45,10.0,10,Medium,DO,-1.0688798225167329,-0.019848225789458527,-1.0490315967272743,98.14308162888463,0.018569183711153656,5.16,0.2165337809483844
45,10.0,10,Medium,Nitrate,-1.0688798225167329,-0.7224051894748929,-0.34647463304184,32.41474165225119,0.6758525834774881,5.16,0.2165337809483844
45,10.0,10,Medium,Ammonium,-0.2565311574040159,-0.21819194919708101,-0.03833920820693487,14.945244310636978,0.8505475568936303,5.16,0.2165337809483844
45,10.0,10,Medium,Nitrogen,-1.3356722262169094,-1.0024165548076522,-0.33325567140925716,24.950408106721937,0.7504959189327806,5.16,0.2165337809483844
45,10.0,10,Medium,TOC,-3.5230278950151517,-2.5591806387757403,-0.9638472562394114,27.358490621183858,0.7264150937881614,5.16,0.2165337809483844
46,0.1,2,Medium,DOC,-4.5280618979484,-1.9706008110139928,-2.557461086934407,56.480258984382615,0.4351974101561738,23.91,1.0033571128829206
46,0.1,2,Medium,DO,-1.4150193431088747,-0.008139793754459524,-1.406879549354415,99.42475742157869,0.005752425784212923,23.91,1.0033571128829206
46,0.1,2,Medium,Nitrate,-1.4150193431088747,-0.4852499509427345,-0.9297693921661402,65.70718603205707,0.3429281396794293,23.91,1.0033571128829206
46,0.1,2,Medium,Ammonium,-0.33960464234613,-0.2738774935602602,-0.06572714878586983,19.35401952452692,0.8064598047547308,23.91,1.0033571128829206
46,0.1,2,Medium,Nitrogen,-1.76820817114885,-0.8300135886130906,-0.9381945825357594,53.05905706375004,0.4694094293624995,23.91,1.0033571128829206
46,0.1,2,Medium,TOC,-4.663903754886852,-2.679462252114951,-1.984441502771901,42.54893769393498,0.5745106230606501,23.91,1.0033571128829206
47,0.1,5,Medium,DOC,-4.54474914406034,-1.9806454488757543,-2.5641036951845857,56.419036868859635,0.4358096313114037,23.72,0.995383969785984
47,0.1,5,Medium,DO,-1.4202341075188563,-0.008224247871971655,-1.4120098596468846,99.42092308384711,0.005790769161528859,23.72,0.995383969785984
47,0.1,5,Medium,Nitrate,-1.4202341075188563,-0.489211741511235,-0.9310223660076213,65.55414780413308,0.3444585219586693,23.72,0.995383969785984
47,0.1,5,Medium,Ammonium,-0.3408561858045254,-0.2749153074600147,-0.06594087834451073,19.34565986792054,0.8065434013207946,23.72,0.995383969785984
47,0.1,5,Medium,Nitrogen,-1.7747245407555627,-0.8352262580443894,-0.9394982827111733,52.93769602753088,0.47062303972469116,23.72,0.995383969785984
47,0.1,5,Medium,TOC,-4.68109161838215,-2.691637539607152,-1.9894540787749984,42.49978938593347,0.5750021061406653,23.72,0.995383969785984
