Trial,Variance,Anisotropy,Regime,Chem,massflux_in,massflux_out,delmassflux,reldelmassflux,normmassflux,Time,fraction,spatial_normmassflux_base,spatial_reldelmassflux_base,normmassflux_spatial_fraction,reldelmassflux_spatial_fraction,Da63
39,0.1,10,Slow,TOC,-0.4710067011569422,-0.3172744918317707,-0.15373220932517145,32.639070515887845,0.6736092948411216,202.5,0.9878048780487804,0.6737875015624921,32.62124984375079,0.9997355149495097,1.0005462902930577,-0.39510501739458775
40,1.0,2,Slow,DOC,-0.4499889752724021,-0.18395336859401012,-0.2660356066783919,59.12047212208843,0.4087952787791156,167.5,0.8170731707317073,0.4076278872222405,59.237211277775955,1.0028638657792286,0.9980292935273386,-0.8945407891340985
40,1.0,2,Slow,DO,-0.1406215547726256,-0.000610236434135254,-0.14001131833849034,99.56604345960908,0.004339565403909522,167.5,0.8170731707317073,0.004272559714407877,99.57274402855921,1.0156827976624152,0.9999327067962673,-5.439981073231939
40,1.0,2,Slow,Nitrate,-0.1406215547726256,-0.036613545723708,-0.10400800904891762,73.96306292949943,0.2603693707050055,167.5,0.8170731707317073,0.2533006219996381,74.6699378000362,1.0279065588136513,0.990533340573689,-1.3456539995866867
40,1.0,2,Slow,Ammonium,-0.033749173145430154,-0.02716456556495207,-0.006584607580478085,19.51042638023765,0.8048957361976236,167.5,0.8170731707317073,0.8021345808490391,19.7865419150961,1.0034422594593315,0.9860452859300397,-0.21704253020344508
40,1.0,2,Slow,Nitrogen,-0.17572069484387298,-0.07794135132662898,-0.09777934351724402,55.64475123668303,0.44355248763316985,167.5,0.8170731707317073,0.4300995182516709,56.99004817483291,1.0312787362240823,0.9763941779093991,-0.8129391355696073
40,1.0,2,Slow,TOC,-0.4634886445305742,-0.3255857689736993,-0.13790287555687486,29.753237147059828,0.7024676285294017,167.5,0.8170731707317073,0.6737875015624921,32.62124984375079,1.042565537206317,0.9120814588518783,-0.3531559592211631
41,1.0,5,Slow,DOC,-0.4539551151241825,-0.18556256650184266,-0.26839254862233985,59.12314669015665,0.4087685330984336,182.5,0.8902439024390244,0.4076278872222405,59.237211277775955,1.0027982527985657,0.9980744436620348,-0.8946062168849431
41,1.0,5,Slow,DO,-0.141860973476307,-0.0006090018225588123,-0.14125197165374814,99.57070517166548,0.004292948283345349,182.5,0.8902439024390244,0.004272559714407877,99.57274402855921,1.0047719798669446,0.9999795239458988,-5.4507815365522365
41,1.0,5,Slow,Nitrate,-0.141860973476307,-0.0364595561758613,-0.1054014173004457,74.2990934839802,0.257009065160198,182.5,0.8902439024390244,0.2533006219996381,74.6699378000362,1.0146404818562396,0.9950335526319962,-1.3586439217121153
41,1.0,5,Slow,Ammonium,-0.034046633634313685,-0.027357708392630086,-0.006688925241683595,19.646363025277797,0.8035363697472221,182.5,0.8902439024390244,0.8021345808490391,19.7865419150961,1.0017475732023662,0.9929154427074821,-0.21873283067560398
41,1.0,5,Slow,Nitrogen,-0.17726947245599325,-0.07758785285224504,-0.0996816196037482,56.23168965457035,0.4376831034542965,182.5,0.8902439024390244,0.4300995182516709,56.99004817483291,1.0176321639081403,0.9866931412667685,-0.8262601385591983
41,1.0,5,Slow,TOC,-0.467573768577908,-0.3232684493393793,-0.14430531923852868,30.862578043550855,0.6913742195644915,182.5,0.8902439024390244,0.6737875015624921,32.62124984375079,1.026101282616873,0.9460881539296129,-0.36907403948443324
42,1.0,10,Slow,DOC,-0.4258161993589296,-0.17392259184254585,-0.2518936075163838,59.15547785537799,0.40844522144622014,210.0,1.024390243902439,0.4076278872222405,59.237211277775955,1.0020050988894535,0.9986202351421525,-0.8953974705007413
42,1.0,10,Slow,DO,-0.1330675622996655,-0.0005664819997721975,-0.1325010802998933,99.57428993965,0.0042571006035001325,210.0,1.024390243902439,0.004272559714407877,99.57274402855921,0.9963817683213149,1.0000155254442957,-5.459166959927666
42,1.0,10,Slow,Nitrate,-0.1330675622996655,-0.0336474942355539,-0.09942006806411158,74.71397713006839,0.2528602286993161,210.0,1.024390243902439,0.2533006219996381,74.6699378000362,0.9982613808965594,1.0005897866173417,-1.374918398648442
42,1.0,10,Slow,Ammonium,-0.03193621495191972,-0.02574939889390294,-0.00618681605801678,19.372414881760694,0.8062758511823931,210.0,1.024390243902439,0.8021345808490391,19.7865419150961,1.0051628123661873,0.9790702673002476,-0.21532934790413932
42,1.0,10,Slow,Nitrogen,-0.16628122584966198,-0.07287558379083718,-0.09340564205882483,56.17329411756602,0.4382670588243399,210.0,1.024390243902439,0.4300995182516709,56.99004817483291,1.0189898854243538,0.9856684792621817,-0.8249268310682039
42,1.0,10,Slow,TOC,-0.4385906853396975,-0.3087094984563491,-0.12988118688334846,29.61330261329029,0.7038669738670971,210.0,1.024390243902439,0.6737875015624921,32.62124984375079,1.0446423720161795,0.9077917846536243,-0.3511658982539727
43,10.0,2,Slow,DOC,-0.419603857397735,-0.16983858143714078,-0.2497652759605942,59.52406574848194,0.4047593425151805,200.0,0.975609756097561,0.4076278872222405,59.237211277775955,0.9929628349850949,1.0048424708813664,-0.9044626045038013
43,10.0,2,Slow,DO,-0.13112620543679213,-0.0005716467298391018,-0.130554558706953,99.56404844635372,0.0043595155364627505,200.0,0.975609756097561,0.004272559714407877,99.57274402855921,1.0203521607343817,0.9999126710598334,-5.435394343285172
43,10.0,2,Slow,Nitrate,-0.13112620543679213,-0.03445066097145583,-0.0966755444653363,73.72709684025565,0.26272903159744354,200.0,0.975609756097561,0.2533006219996381,74.6699378000362,1.0372222125764023,0.9873732188942564,-1.336632076034889
43,10.0,2,Slow,Ammonium,-0.03147028930483011,-0.025240009011086386,-0.0062302802937437285,19.797340384752978,0.8020265961524702,200.0,0.975609756097561,0.8021345808490391,19.7865419150961,0.9998653783303363,1.0005457482011366,-0.22061350938060342
43,10.0,2,Slow,Nitrogen,-0.16385530631381545,-0.07456645363503205,-0.0892888526787834,54.49249993026013,0.4550750006973987,200.0,0.975609756097561,0.4300995182516709,56.99004817483291,1.0580690779363149,0.9561757126979284,-0.7872930369176827
43,10.0,2,Slow,TOC,-0.432191973119667,-0.318596417962039,-0.11359555515762798,26.28358743862539,0.7371641256137462,200.0,0.975609756097561,0.6737875015624921,32.62124984375079,1.0940602547602705,0.8057198165158747,-0.30494471740128204
44,10.0,5,Slow,DOC,-0.4667697849235956,-0.18501158887304966,-0.28175819605054586,60.36341793131836,0.3963658206868163,175.0,0.8536585365853658,0.4076278872222405,59.237211277775955,0.9723716975985892,1.0190118108069164,-0.9254177045455072
44,10.0,5,Slow,DO,-0.14586555778862365,-0.0006248490434715402,-0.1452407087451521,99.57162674112759,0.004283732588724064,175.0,0.8536585365853658,0.004272559714407877,99.57274402855921,1.0026150305819037,0.9999887791840777,-5.45293054927766
44,10.0,5,Slow,Nitrate,-0.14586555778862365,-0.03866718558862401,-0.10719837219999964,73.49121603836231,0.26508783961637683,175.0,0.8536585365853658,0.2533006219996381,74.6699378000362,1.0465344992984484,0.9842142394060851,-1.327694037669563
44,10.0,5,Slow,Ammonium,-0.03500773386926967,-0.02780174410571696,-0.007205989763552714,20.58399378395139,0.7941600621604861,175.0,0.8536585365853658,0.8021345808490391,19.7865419150961,0.9900583781338635,1.0403027407354528,-0.23047024842868058
44,10.0,5,Slow,Nitrogen,-0.1822736010126641,-0.08202446278717326,-0.10024913822549084,54.999263562322255,0.45000736437677735,175.0,0.8536585365853658,0.4300995182516709,56.99004817483291,1.0462866041004433,0.9650678552437197,-0.798491331069954
44,10.0,5,Slow,TOC,-0.4807728784713034,-0.34056691980137266,-0.1402059586699308,29.162618140136928,0.7083738185986308,175.0,0.8536585365853658,0.6737875015624921,32.62124984375079,1.0513311941167416,0.893976113110932,-0.3447833322563973
45,10.0,10,Slow,DOC,-0.34204154320549945,-0.13818591996202867,-0.2038556232434708,59.59966772837117,0.4040033227162883,157.5,0.7682926829268293,0.4076278872222405,59.237211277775955,0.9911081537363609,1.0061187291362448,-0.9063321765095403
45,10.0,10,Slow,DO,-0.1068879822517186,-0.000496434866359238,-0.10639154738535936,99.53555595689876,0.00464444043101259,157.5,0.7682926829268293,0.004272559714407877,99.57274402855921,1.0870393257116246,0.9996265235831023,-5.372084380924065
45,10.0,10,Slow,Nitrate,-0.1068879822517186,-0.03131007076560484,-0.07557791148611376,70.70758554327428,0.2929241445672572,157.5,0.7682926829268293,0.2533006219996381,74.6699378000362,1.1564288403826963,0.9469351070390205,-1.2278415957453774
45,10.0,10,Slow,Ammonium,-0.025653115740412458,-0.0207240584783898,-0.0049290572620226646,19.214263530015216,0.8078573646998478,157.5,0.7682926829268293,0.8021345808490391,19.7865419150961,1.0071344435054168,0.9710773925258629,-0.21336976488091272
45,10.0,10,Slow,Nitrogen,-0.13356722262174756,-0.06616702591587009,-0.06740019670587746,50.4616292701914,0.4953837072980861,157.5,0.7682926829268293,0.4300995182516709,56.99004817483291,1.151788565845857,0.885446334689633,-0.7024226504408801
45,10.0,10,Slow,TOC,-0.35230278950166444,-0.2795148866807833,-0.07278790282088116,20.66060927983009,0.7933939072016991,157.5,0.7682926829268293,0.6737875015624921,32.62124984375079,1.1775135415273266,0.6333481818995361,-0.2314354502839282
46,0.1,2,Slow,DOC,-0.4528061897948141,-0.18455977311971855,-0.2682464166750955,59.240889970309254,0.4075911002969075,207.5,1.0121951219512195,0.4076278872222405,59.237211277775955,0.9999097536589469,1.0000621010417936,-0.8974908122759956
46,0.1,2,Slow,DO,-0.14150193431087935,-0.0006043447389019197,-0.14089758957197746,99.5729070829702,0.004270929170297954,207.5,1.0121951219512195,0.004272559714407877,99.57274402855921,0.9996183683274398,1.0000016375406,-5.455923871128747
