#MEDIUM_PROPERTIES_DISTRIBUTED
$MSH_TYPE
	 GROUNDWATER_FLOW	
$MMP_TYPE
	 PERMEABILITY	
$DIS_TYPE
	 NEAREST_VALUE	
;hj
$CONVERSION_FACTOR
	 1.0	
$DATA
0.0 0.0 0 8.531077675657713e-06
0.0 0.01 0 2.2387741681106624e-05
0.0 0.02 0 2.0187921019429907e-05
0.0 0.03 0 1.7385909496987122e-05
0.0 0.04 0 2.351009296834028e-05
0.0 0.05 0 3.150013274426306e-05
0.0 0.06 0 5.735557000622386e-05
0.0 0.07 0 9.979279343174027e-05
0.0 0.08 0 9.948748451134193e-05
0.0 0.09 0 6.654937717564001e-05
0.0 0.1 0 4.088556991084217e-05
0.0 0.11 0 4.226375643550038e-05
0.0 0.12 0 5.6998036359570044e-05
0.0 0.13 0 4.065363230512056e-05
0.0 0.14 0 2.1998953815450126e-05
0.0 0.15 0 1.712181013982295e-05
0.0 0.16 0 9.460015750628201e-06
0.0 0.17 0 3.2180359771312934e-06
0.0 0.18 0 2.599309416911067e-06
0.0 0.19 0 4.976722932478127e-06
0.0 0.2 0 8.025003498514883e-06
0.0 0.21 0 7.1382393022846236e-06
0.0 0.22 0 2.6623713767687574e-06
0.0 0.23 0 1.582510308934303e-06
0.0 0.24 0 2.807231242856057e-06
0.0 0.25 0 2.8999776433684874e-06
0.0 0.26 0 2.8951880519048224e-06
0.0 0.27 0 3.4168570197637763e-06
0.0 0.28 0 1.718907028199723e-06
0.0 0.29 0 1.3928100139495593e-06
0.0 0.3 0 1.4871231875657486e-06
0.0 0.31 0 1.384414588660499e-06
0.0 0.32 0 2.725494020531152e-06
0.0 0.33 0 1.8342789572168436e-06
0.0 0.34 0 7.253309862469547e-07
0.0 0.35000000000000003 0 9.987066263199343e-07
0.0 0.36 0 1.0457962792723433e-06
0.0 0.37 0 1.6084307084800046e-06
0.0 0.38 0 3.072298616394782e-06
0.0 0.39 0 1.5742742886959079e-06
0.0 0.4 0 1.8232101677330885e-06
0.0 0.41000000000000003 0 3.553777953068834e-06
0.0 0.42 0 4.591922315319778e-06
0.0 0.43 0 1.802918378263595e-05
0.0 0.44 0 3.654231748254516e-05
0.0 0.45 0 2.470734350121469e-05
0.0 0.46 0 2.2580994517493078e-05
0.0 0.47000000000000003 0 8.653301187918268e-06
0.0 0.48 0 3.744927612800166e-06
0.0 0.49 0 3.6588142829509596e-06
0.0 0.5 0 2.468766974104066e-06
0.01 0.0 0 2.9883385812979575e-05
0.01 0.01 0 2.1821150285544067e-05
0.01 0.02 0 2.859068415814237e-05
0.01 0.03 0 5.836074684929214e-05
0.01 0.04 0 6.067510982557626e-05
0.01 0.05 0 0.00010009756923153433
0.01 0.06 0 0.00011957551673141613
0.01 0.07 0 0.00016761002463233025
0.01 0.08 0 0.00037316568022539425
0.01 0.09 0 0.00017687426730746323
0.01 0.1 0 9.148163724088266e-05
0.01 0.11 0 0.00013235197330282005
